campaign_id,party,state,spend,date
4286,BJP,Bihar,9536870.3,2026-03-19
4287,BJP,Tamil Nadu,4343850.98,2025-10-03
4288,Regional Party,Tamil Nadu,8685145.93,2025-11-21
4289,BJP,UP,5603372.37,2025-12-06
4290,Regional Party,Tamil Nadu,6140033.27,2025-07-14
4291,BJP,Bihar,8857227.37,2025-10-24
4292,Regional Party,Tamil Nadu,6388713.67,2025-12-23
4293,BJP,UP,3557668.0,2026-01-31
4294,BJP,Bihar,6578136.11,2025-05-28
4295,BJP,Bihar,1235635.44,2026-03-09
4296,INC,Maharashtra,696748.78,2025-06-30
4297,INC,Bihar,9349587.24,2025-07-16
4298,AAP,UP,7320448.48,2026-01-30
4299,BJP,UP,5306227.35,2025-07-04
4300,INC,UP,890723.11,2026-03-17
4301,INC,UP,6250422.05,2025-09-29
4302,Regional Party,Tamil Nadu,908769.26,2025-07-15
4303,AAP,Maharashtra,6903664.14,2026-03-30
4304,Regional Party,Bihar,5354163.14,2026-01-16
4305,BJP,Tamil Nadu,9098495.06,2025-07-02
4306,INC,UP,4994697.89,2025-05-28
4307,INC,Tamil Nadu,5685753.36,2026-02-04
4308,AAP,Bihar,3537715.05,2026-01-10
4309,AAP,Tamil Nadu,604656.15,2025-07-06
4310,BJP,Tamil Nadu,5191205.86,2025-11-10
4311,INC,UP,3944908.71,2025-10-21
4312,Regional Party,Maharashtra,1229368.12,2025-12-19
4313,BJP,Bihar,6572585.07,2025-05-06
4314,AAP,Bihar,984130.22,2026-02-09
4315,AAP,Maharashtra,7873118.2,2025-07-20
4316,Regional Party,Bihar,1773504.3,2025-05-07
4317,Regional Party,UP,3131309.37,2025-11-10
4318,Regional Party,Bihar,4032385.7,2025-04-10
4319,BJP,UP,8322019.11,2025-11-08
4320,AAP,Maharashtra,4089937.7,2026-03-01
4321,BJP,Bihar,5498523.93,2026-03-26
4322,BJP,Maharashtra,668877.14,2025-06-16
4323,INC,UP,7229687.91,2026-02-13
4324,AAP,Tamil Nadu,140046.92,2025-05-28
4325,AAP,UP,7679643.2,2025-11-06
4326,Regional Party,Bihar,4370730.55,2025-06-10
4327,INC,Maharashtra,4994322.36,2025-11-28
4328,Regional Party,UP,6282920.8,2025-07-08
4329,BJP,UP,7556960.37,2025-07-22
4330,Regional Party,Maharashtra,5512022.58,2025-12-25
4331,AAP,UP,6098555.53,2026-02-10
4332,INC,Maharashtra,-1000.0,2026-03-28
4333,AAP,UP,5505026.03,2025-05-26
4334,Regional Party,Bihar,703986.67,2026-02-20
4335,INC,Maharashtra,9375284.24,2025-12-30
4336,AAP,Tamil Nadu,9489982.83,2026-01-15
4337,BJP,UP,7808468.72,2025-06-06
4338,Regional Party,Tamil Nadu,8861733.51,2025-04-17
4339,BJP,Tamil Nadu,5383510.18,2025-06-22
4340,Regional Party,Tamil Nadu,8190614.36,2025-07-22
4341,BJP,Maharashtra,7148440.18,2026-01-13
4342,AAP,Bihar,6538839.39,2026-03-28
4343,Regional Party,Maharashtra,6123649.88,2026-02-24
4344,INC,UP,7804726.99,2025-05-05
4345,INC,Maharashtra,9152846.17,2025-06-27
4346,BJP,Bihar,1630114.23,2025-06-17
4347,AAP,Bihar,3274535.63,2026-03-18
4348,BJP,UP,6407444.05,2025-09-05
4349,INC,Maharashtra,2729957.55,2025-08-20
4350,INC,UP,6968363.31,2025-07-15
4351,AAP,UP,927124.28,2025-05-03
4352,AAP,Tamil Nadu,7779692.81,2025-12-20
4353,AAP,Tamil Nadu,4410998.3,2025-05-28
4354,AAP,Tamil Nadu,16426.32,2025-07-15
4355,Regional Party,UP,7472526.62,2025-10-22
4356,Regional Party,Tamil Nadu,8957943.36,2025-11-18
4357,INC,Bihar,2246219.14,2025-05-12
4358,BJP,Tamil Nadu,3550691.15,2026-02-08
4359,AAP,Maharashtra,4853150.01,2025-04-03
4360,Regional Party,Bihar,3604668.35,2025-10-16
4361,AAP,Tamil Nadu,5109964.65,2025-04-08
4362,AAP,Bihar,2607892.71,2025-04-16
4363,AAP,Tamil Nadu,6232567.51,2026-02-08
4364,Regional Party,Tamil Nadu,7078288.44,2025-12-20
4365,AAP,Bihar,7935488.33,2026-03-06
4366,BJP,UP,9179993.62,2025-09-13
4367,BJP,UP,9098054.77,2025-10-11
4368,BJP,Bihar,6228578.04,2025-12-26
4369,INC,Bihar,6371428.37,2025-07-06
4370,Regional Party,UP,266302.92,2026-03-18
4371,Regional Party,Maharashtra,871965.88,2025-06-06
4372,AAP,Maharashtra,7507459.37,2026-01-18
4373,BJP,Maharashtra,1452173.23,2025-11-25
4374,AAP,UP,-1000.0,2025-08-11
4375,BJP,UP,2152057.54,2026-02-06
4376,AAP,Bihar,8121542.97,2025-06-14
4377,Regional Party,UP,9772135.02,2025-12-12
4378,AAP,Bihar,7084816.87,2025-09-21
4379,AAP,Bihar,5696863.41,2025-08-02
4380,BJP,Bihar,2611303.65,2025-04-18
4381,BJP,UP,8952953.98,2025-08-01
4382,Regional Party,UP,9590097.75,2026-02-23
4383,Regional Party,Maharashtra,6068161.05,2025-09-29
4384,AAP,Maharashtra,4989749.04,2025-07-18
4385,BJP,Maharashtra,1143953.88,2026-02-24
4386,AAP,Tamil Nadu,3568002.63,2026-02-16
4387,Regional Party,Bihar,8295129.08,2026-01-10
4388,AAP,Tamil Nadu,4778930.46,2025-05-01
4389,INC,Maharashtra,4116946.69,2026-03-16
4390,BJP,Bihar,8537441.47,2025-05-09
4391,Regional Party,UP,2605516.25,2026-01-29
4392,BJP,Bihar,6678893.84,2026-03-02
4393,INC,Tamil Nadu,8258675.97,2025-07-29
4394,Regional Party,UP,5408020.94,2025-09-09
4395,INC,UP,5121630.79,2025-08-21
4396,BJP,UP,405674.07,2025-09-22
4397,Regional Party,Maharashtra,2619377.88,2026-02-26
4398,BJP,Bihar,9717715.86,2026-01-06
4399,BJP,Tamil Nadu,6083536.58,2025-08-21
4400,BJP,Maharashtra,4339873.45,2025-05-11
4401,INC,Bihar,2089660.08,2025-10-22
4402,Regional Party,Maharashtra,6068574.43,2025-09-05
4403,Regional Party,Tamil Nadu,2222729.64,2025-04-16
4404,BJP,Tamil Nadu,5183678.82,2025-07-06
4405,AAP,UP,8099139.78,2025-04-12
4406,INC,UP,7852934.71,2025-11-23
4407,AAP,Bihar,8782999.85,2025-09-14
4408,AAP,Bihar,5754797.44,2026-02-04
4409,Regional Party,Tamil Nadu,739026.51,2025-08-06
4410,Regional Party,Tamil Nadu,6849721.19,2026-01-17
4411,Regional Party,Tamil Nadu,3735893.55,2025-06-21
4412,AAP,Tamil Nadu,8790147.14,2025-06-22
4413,BJP,Bihar,827309.33,2025-07-16
4414,INC,Tamil Nadu,4123328.63,2025-11-17
4415,AAP,Bihar,5400192.42,2025-04-09
4416,INC,Maharashtra,6552994.46,2026-01-29
4417,BJP,Bihar,583192.7,2026-02-13
4418,INC,Bihar,9337754.66,2025-11-22
4419,Regional Party,Tamil Nadu,1572108.88,2026-03-07
4420,Regional Party,Maharashtra,3639251.65,2025-08-13
4421,Regional Party,Tamil Nadu,57433.6,2025-10-15
4422,Regional Party,Tamil Nadu,6406954.61,2025-05-30
4423,BJP,Tamil Nadu,1907108.01,2025-08-09
4424,BJP,UP,4097527.98,2025-05-14
4425,Regional Party,Maharashtra,4970372.61,2025-07-02
4426,BJP,Maharashtra,7337005.44,2026-03-24
4427,INC,Tamil Nadu,5344869.92,2026-01-23
4428,Regional Party,UP,9998226.52,2026-02-02
4429,AAP,Bihar,8464638.83,2025-06-25
4430,Regional Party,Bihar,8021377.57,2025-10-26
4431,AAP,UP,3598049.21,2025-07-12
4432,Regional Party,UP,424477.98,2025-09-21
4433,AAP,Tamil Nadu,5504929.79,2026-01-17
4434,BJP,Bihar,3449371.02,2025-12-21
4435,Regional Party,Tamil Nadu,1951689.89,2026-02-08
4436,BJP,Tamil Nadu,9583930.85,2025-03-31
4437,AAP,Bihar,3802553.54,2025-04-06
4438,INC,UP,3936570.41,2026-01-29
4439,INC,Bihar,1734577.91,2026-02-11
4440,BJP,UP,-1000.0,2025-06-10
4441,Regional Party,Maharashtra,6052794.37,2026-02-08
4442,Regional Party,Bihar,3283201.19,2026-02-14
4443,AAP,Tamil Nadu,485381.48,2025-10-28
4444,BJP,Tamil Nadu,8878193.01,2025-09-11
4445,INC,Tamil Nadu,9770446.13,2025-07-02
4446,AAP,Bihar,2663900.95,2025-11-14
4447,INC,UP,1703022.58,2025-04-01
4448,INC,Bihar,4983618.95,2026-02-23
4449,AAP,Tamil Nadu,4779011.13,2025-10-28
4450,AAP,Tamil Nadu,6589486.76,2025-11-29
4451,BJP,Bihar,6701402.85,2025-07-09
4452,Regional Party,Bihar,7613664.08,2025-09-06
4453,INC,UP,-1000.0,2026-03-30
4454,BJP,Tamil Nadu,9378027.13,2025-08-28
4455,Regional Party,Tamil Nadu,4766753.94,2026-01-26
4456,Regional Party,Bihar,1372415.0,2025-06-07
4457,BJP,Bihar,5476332.74,2026-03-15
4458,BJP,UP,1595750.22,2025-08-07
4459,Regional Party,UP,894989.03,2025-06-19
4460,AAP,Tamil Nadu,7798890.83,2025-09-07
4461,INC,Tamil Nadu,4669294.96,2025-11-26
4462,INC,UP,3487708.13,2025-08-24
4463,INC,Bihar,4905313.75,2025-06-25
4464,Regional Party,Tamil Nadu,6090630.28,2025-04-12
4465,Regional Party,Bihar,9564744.98,2025-07-20
4466,INC,UP,7562604.29,2026-01-28
4467,Regional Party,UP,6410527.53,2026-03-21
4468,BJP,Maharashtra,6990432.45,2025-11-17
4469,AAP,Tamil Nadu,75278.7,2026-01-22
4470,BJP,Maharashtra,1984468.33,2025-08-19
4471,Regional Party,Tamil Nadu,8722768.04,2025-07-14
4472,INC,Tamil Nadu,545470.42,2025-11-14
4473,AAP,Tamil Nadu,7854164.79,2025-04-19
4474,AAP,UP,264958.06,2026-02-08
4475,INC,Maharashtra,7573027.3,2026-02-03
4476,INC,UP,4688531.11,2025-05-24
4477,INC,Maharashtra,5563748.93,2025-09-28
4478,INC,Bihar,2619881.94,2025-04-01
4479,BJP,Bihar,7306951.04,2025-06-23
4480,Regional Party,Tamil Nadu,295900.06,2025-11-24
4481,INC,UP,5298875.62,2025-12-09
4482,INC,Tamil Nadu,4480638.81,2026-02-26
4483,AAP,Maharashtra,1652732.49,2026-03-26
4484,Regional Party,Maharashtra,6169227.49,2025-07-06
4485,AAP,Tamil Nadu,9936527.02,2025-12-10
4486,Regional Party,Maharashtra,6522990.38,2026-03-25
4487,AAP,UP,2647687.84,2025-11-11
4488,Regional Party,Bihar,1689021.34,2025-12-26
4489,INC,Bihar,8745243.09,2026-03-24
4490,Regional Party,Maharashtra,5755686.01,2026-03-21
4491,INC,Bihar,3383143.54,2025-07-10
4492,Regional Party,Maharashtra,5464490.79,2025-06-12
4493,Regional Party,Bihar,1539197.76,2025-12-30
4494,INC,Maharashtra,708010.21,2025-09-25
4495,BJP,Bihar,6015425.47,2025-04-26
4496,BJP,Tamil Nadu,2918847.7,2025-11-30
4497,BJP,Bihar,5603615.1,2025-12-16
4498,AAP,Bihar,1597108.03,2025-11-21
4499,INC,Tamil Nadu,4925939.24,2026-03-21
4500,Regional Party,Tamil Nadu,6454418.66,2025-06-02
4501,Regional Party,Maharashtra,8064138.03,2025-10-13
4502,BJP,UP,4629858.88,2025-11-27
4503,AAP,Maharashtra,2378751.66,2025-05-21
4504,AAP,Bihar,6886599.61,2025-08-24
4505,INC,Maharashtra,5508797.44,2026-01-22
4506,BJP,UP,9107022.53,2025-03-31
4507,BJP,UP,2286682.31,2025-11-25
4508,AAP,UP,3391287.3,2026-02-22
4509,BJP,Bihar,9427075.04,2025-12-09
4510,INC,Bihar,3879590.13,2025-07-18
4511,INC,UP,3622656.23,2025-04-12
4512,Regional Party,UP,6775568.97,2025-12-27
4513,Regional Party,UP,9114532.74,2026-01-26
4514,BJP,UP,8827300.21,2025-04-17
4515,AAP,UP,1797460.09,2025-11-21
4516,BJP,Maharashtra,5642673.65,2025-07-28
4517,BJP,UP,124038.58,2026-02-12
4518,Regional Party,Tamil Nadu,1676392.59,2025-06-14
4519,AAP,UP,2260519.67,2025-11-24
4520,BJP,Maharashtra,9179949.1,2025-08-25
4521,Regional Party,Maharashtra,1260846.88,2025-07-27
4522,INC,Tamil Nadu,2810025.33,2025-08-04
4523,Regional Party,Bihar,5422208.4,2026-01-06
4524,BJP,Tamil Nadu,4538893.67,2025-04-28
4525,BJP,Tamil Nadu,8649146.67,2025-04-03
4526,BJP,Bihar,4778427.76,2026-03-03
4527,BJP,UP,4756972.3,2026-01-02
4528,BJP,UP,9372222.61,2025-08-26
4529,BJP,UP,9295545.21,2026-01-08
4530,AAP,Bihar,4804795.5,2025-09-09
4531,AAP,Maharashtra,2321715.47,2025-03-30
4532,INC,Tamil Nadu,816019.34,2026-02-02
4533,Regional Party,Tamil Nadu,8773349.17,2025-11-08
4534,Regional Party,Bihar,8778275.5,2025-06-03
4535,AAP,Tamil Nadu,5267058.57,2025-11-19
4536,BJP,Maharashtra,6150828.52,2025-09-15
4537,BJP,Maharashtra,7680889.36,2026-01-07
4538,BJP,UP,2740739.03,2025-07-08
4539,AAP,Tamil Nadu,9687816.61,2025-05-16
4540,INC,Maharashtra,2919204.82,2025-11-23
4541,AAP,UP,8157775.65,2026-03-24
4542,AAP,Maharashtra,1194255.21,2025-08-07
4543,Regional Party,UP,8844543.71,2025-10-13
4544,AAP,Tamil Nadu,6182883.65,2025-03-30
4545,BJP,UP,4689538.63,2025-05-28
4546,BJP,Maharashtra,2249110.08,2026-02-28
4547,Regional Party,Maharashtra,630172.61,2025-05-04
4548,AAP,Bihar,6283720.79,2025-07-13
4549,BJP,Tamil Nadu,9331485.52,2025-12-16
4550,AAP,Maharashtra,-1000.0,2025-04-29
4551,INC,UP,5107977.2,2025-10-24
4552,AAP,Bihar,1691249.71,2025-06-11
4553,Regional Party,UP,3317395.99,2025-04-17
4554,Regional Party,Tamil Nadu,4575194.64,2025-11-10
4555,BJP,Maharashtra,7914282.94,2026-03-06
4556,AAP,Tamil Nadu,9937660.25,2025-09-21
4557,BJP,Bihar,8368247.68,2025-09-18
4558,Regional Party,Maharashtra,6686780.29,2025-07-11
4559,BJP,UP,4812568.51,2025-10-17
4560,AAP,UP,318385.91,2025-07-11
4561,AAP,Bihar,8333440.16,2025-05-24
4562,AAP,Tamil Nadu,8508864.87,2025-07-14
4563,INC,Tamil Nadu,9675641.37,2025-11-04
4564,INC,Bihar,4797235.98,2025-11-11
4565,INC,Bihar,2083123.19,2025-06-12
4566,Regional Party,UP,635200.86,2025-12-23
4567,INC,Bihar,3552173.4,2025-10-13
4568,AAP,UP,2763999.97,2026-02-10
4569,AAP,Tamil Nadu,5930459.51,2025-10-07
4570,Regional Party,Maharashtra,5590181.67,2025-10-04
4571,INC,Bihar,1065788.76,2025-12-09
4572,AAP,Bihar,3629035.08,2025-11-15
4573,INC,Tamil Nadu,7358660.3,2025-10-20
4574,AAP,Tamil Nadu,9203231.37,2025-04-11
4575,Regional Party,Bihar,5435625.15,2025-09-22
4576,Regional Party,Maharashtra,7395707.25,2025-06-28
4577,Regional Party,Tamil Nadu,3433587.12,2026-02-16
4578,Regional Party,UP,9240777.93,2025-12-20
4579,BJP,Maharashtra,8779616.27,2025-12-25
4580,AAP,Bihar,6881741.63,2026-01-07
4581,BJP,Maharashtra,8129695.17,2025-05-18
4582,AAP,UP,5694715.13,2025-12-14
4583,INC,Bihar,4578382.07,2026-01-08
4584,INC,Tamil Nadu,69527.92,2025-05-01
4585,AAP,UP,1730083.21,2025-12-21
4586,INC,Bihar,671204.27,2025-12-28
4587,Regional Party,UP,4244146.57,2026-03-23
4588,Regional Party,UP,5877536.49,2025-11-07
4589,Regional Party,Bihar,4978198.19,2025-05-06
4590,AAP,UP,5231119.38,2026-01-16
4591,Regional Party,Tamil Nadu,9117287.36,2025-09-18
4592,Regional Party,UP,1930560.53,2026-01-31
4593,BJP,Maharashtra,4432486.66,2025-10-09
4594,AAP,Tamil Nadu,5238628.11,2025-10-24
4595,Regional Party,Tamil Nadu,5519555.31,2025-05-16
4596,Regional Party,Tamil Nadu,5563493.01,2025-10-23
4597,BJP,UP,1691481.05,2026-02-26
4598,BJP,Maharashtra,1758910.88,2025-08-12
4599,BJP,Bihar,8782843.6,2025-10-24
4600,AAP,Bihar,3490254.5,2025-08-28
4601,AAP,Tamil Nadu,406268.95,2026-01-05
4602,INC,UP,743557.47,2025-04-03
4603,BJP,Maharashtra,7017798.29,2025-12-05
4604,BJP,Maharashtra,1073318.13,2025-09-29
4605,AAP,Tamil Nadu,2252010.64,2025-09-04
4606,Regional Party,Tamil Nadu,7167607.53,2025-11-11
4607,Regional Party,UP,339788.48,2026-02-09
4608,BJP,Bihar,9182297.18,2026-01-13
4609,BJP,Bihar,5682168.05,2025-05-20
4610,BJP,Bihar,8722352.42,2025-08-11
4611,BJP,Bihar,1724457.17,2025-07-14
4612,AAP,UP,6600655.76,2026-03-09
4613,Regional Party,Bihar,2941037.58,2026-02-04
4614,INC,Maharashtra,1146932.55,2025-10-28
4615,Regional Party,UP,2916325.12,2025-04-25
4616,BJP,Maharashtra,9855241.75,2025-04-27
4617,BJP,Bihar,7282354.64,2026-02-23
4618,BJP,Tamil Nadu,1367135.61,2025-07-22
4619,INC,Tamil Nadu,4453454.29,2025-07-10
4620,BJP,Maharashtra,6972308.32,2025-12-05
4621,Regional Party,Maharashtra,1003690.77,2025-09-01
4622,BJP,UP,3816102.29,2025-12-05
4623,INC,Tamil Nadu,2205225.17,2025-04-06
4624,AAP,UP,6278418.24,2025-08-08
4625,Regional Party,Bihar,2903424.85,2026-01-20
4626,BJP,Tamil Nadu,2890105.42,2026-03-27
4627,Regional Party,UP,929370.48,2026-02-04
4628,AAP,Tamil Nadu,9404766.73,2025-10-16
4629,BJP,UP,4267702.3,2025-05-21
4630,BJP,Bihar,551601.17,2025-04-12
4631,Regional Party,Maharashtra,1672923.35,2026-02-02
4632,Regional Party,Tamil Nadu,1682664.69,2025-05-15
4633,AAP,Maharashtra,4925517.24,2025-12-16
4634,INC,UP,5092438.79,2025-04-13
4635,AAP,Tamil Nadu,7873053.04,2025-06-13
4636,Regional Party,Bihar,6024446.11,2026-01-23
4637,Regional Party,Tamil Nadu,3877092.15,2025-08-05
4638,AAP,Tamil Nadu,5408294.93,2026-02-18
4639,INC,Maharashtra,8463348.79,2025-10-02
4640,AAP,UP,9936797.2,2025-11-29
4641,BJP,Bihar,4952461.0,2025-08-12
4642,INC,Maharashtra,4220410.2,2025-07-17
4643,AAP,Bihar,3078859.96,2025-05-24
4644,BJP,Tamil Nadu,3098523.49,2025-07-17
4645,INC,Tamil Nadu,7314964.25,2026-03-18
4646,Regional Party,Bihar,7418012.28,2025-06-18
4647,INC,Maharashtra,76708.45,2025-10-15
4648,BJP,Bihar,7290416.55,2025-08-14
4649,AAP,UP,631856.96,2026-02-16
4650,AAP,Tamil Nadu,7488032.41,2026-02-18
4651,INC,Tamil Nadu,6180407.29,2025-08-23
4652,BJP,Tamil Nadu,5487303.67,2025-04-17
4653,BJP,Bihar,3043615.96,2025-06-18
4654,AAP,Maharashtra,7590802.48,2026-01-25
4655,BJP,Maharashtra,6995322.27,2025-11-03
4656,AAP,UP,8213280.1,2025-12-06
4657,INC,UP,4504303.71,2025-12-01
4658,INC,UP,6124751.01,2025-04-17
4659,Regional Party,Bihar,5119494.65,2025-12-26
4660,BJP,Bihar,2453745.27,2025-11-26
4661,AAP,UP,3120952.55,2025-04-01
4662,Regional Party,UP,3748016.16,2025-11-26
4663,BJP,Tamil Nadu,5454284.42,2026-02-26
4664,INC,Tamil Nadu,6469596.31,2025-05-27
4665,BJP,Bihar,8672126.06,2025-10-30
4666,INC,UP,7859915.92,2026-03-29
4667,BJP,Maharashtra,7290784.13,2025-09-02
4668,AAP,Tamil Nadu,7267789.29,2025-08-01
4669,BJP,Tamil Nadu,8368214.19,2026-02-22
4670,Regional Party,Tamil Nadu,1837819.91,2025-06-15
4671,AAP,Tamil Nadu,1433756.23,2025-09-14
4672,Regional Party,Bihar,5228358.88,2025-08-17
4673,INC,UP,9203646.34,2025-07-26
4674,BJP,UP,3308161.68,2025-07-18
4675,BJP,Bihar,1174590.57,2025-08-27
4676,BJP,UP,3577923.47,2025-12-21
4677,INC,Tamil Nadu,1994924.09,2025-11-07
4678,Regional Party,Bihar,2479858.64,2025-10-21
4679,INC,UP,8628825.72,2026-01-26
4680,Regional Party,Maharashtra,2918551.7,2025-10-05
4681,AAP,UP,1337385.01,2025-07-25
4682,BJP,Tamil Nadu,229585.28,2025-07-02
4683,AAP,UP,8082818.59,2025-11-12
4684,AAP,Tamil Nadu,3925070.52,2026-02-03
4685,AAP,Tamil Nadu,6600974.37,2025-09-12
4686,AAP,UP,2262366.17,2026-02-01
4687,Regional Party,Maharashtra,3768368.86,2025-06-01
4688,INC,Bihar,8262966.85,2025-05-12
4689,BJP,Maharashtra,6171851.5,2025-10-03
4690,AAP,Bihar,2327408.6,2025-06-04
4691,BJP,Maharashtra,2597501.94,2025-07-18
4692,Regional Party,Tamil Nadu,6191292.98,2025-06-23
4693,AAP,Bihar,9846593.21,2025-05-12
4694,AAP,Maharashtra,2826956.5,2025-06-04
4695,AAP,UP,4772980.22,2026-02-25
4696,Regional Party,Maharashtra,3107963.0,2025-08-30
4697,BJP,UP,860950.16,2025-12-04
4698,INC,UP,8076926.72,2025-10-06
4699,Regional Party,UP,3721820.03,2025-06-17
4700,BJP,Bihar,7741021.05,2025-10-05
4701,BJP,Maharashtra,7147097.24,2025-05-30
4702,INC,UP,5750782.47,2026-03-01
4703,Regional Party,Maharashtra,6708005.69,2026-02-24
4704,AAP,Maharashtra,5788532.61,2025-07-02
4705,AAP,Tamil Nadu,5766890.05,2025-07-15
4706,Regional Party,UP,9802612.27,2025-08-03
4707,INC,UP,3811903.19,2025-04-11
4708,BJP,Tamil Nadu,2585765.44,2025-11-15
4709,Regional Party,Bihar,8758867.37,2025-06-30
4710,INC,Maharashtra,5446192.7,2025-07-06
4711,AAP,Bihar,5923600.1,2025-09-13
4712,AAP,Tamil Nadu,4695366.95,2025-11-05
4713,BJP,Tamil Nadu,4324928.33,2026-02-18
4714,BJP,Bihar,379273.22,2026-01-01
4715,BJP,UP,8095480.02,2025-07-28
4716,BJP,Bihar,1628663.54,2026-02-20
4717,INC,Bihar,792574.07,2025-11-02
4718,BJP,Tamil Nadu,3395882.9,2025-09-05
4719,Regional Party,Tamil Nadu,7130890.07,2026-03-18
4720,BJP,Maharashtra,7286179.17,2025-10-30
4721,BJP,Bihar,2414328.44,2025-07-04
4722,INC,UP,9016307.3,2026-03-12
4723,AAP,Bihar,8174187.27,2025-07-29
4724,Regional Party,UP,6073533.09,2026-03-16
4725,BJP,Bihar,4888110.86,2025-10-16
4726,BJP,Bihar,9793117.07,2026-03-16
4727,AAP,Tamil Nadu,7588582.84,2025-12-25
4728,INC,Bihar,49494.01,2025-09-04
4729,Regional Party,Bihar,5801124.39,2025-04-11
4730,Regional Party,UP,5595939.03,2025-04-04
4731,AAP,UP,1470285.57,2025-09-22
4732,INC,Maharashtra,-1000.0,2026-01-23
4733,BJP,Maharashtra,285633.07,2026-03-26
4734,Regional Party,Tamil Nadu,3978568.1,2026-02-22
4735,INC,UP,9475293.75,2025-07-15
4736,BJP,Maharashtra,7089560.36,2025-07-27
4737,BJP,Maharashtra,458918.77,2025-12-15
4738,INC,Tamil Nadu,5266388.7,2025-07-20
4739,INC,Maharashtra,9151803.22,2025-05-22
4740,AAP,Maharashtra,121464.33,2025-05-25
4741,BJP,UP,3129707.06,2026-02-23
4742,AAP,UP,4220951.95,2025-08-07
4743,BJP,UP,8183774.41,2026-02-25
4744,BJP,Bihar,2927612.03,2026-02-20
4745,BJP,Tamil Nadu,6643044.52,2025-08-01
4746,AAP,Tamil Nadu,4626225.54,2025-11-01
4747,INC,Tamil Nadu,1754300.24,2025-04-14
4748,AAP,Bihar,944968.43,2025-06-19
4749,Regional Party,UP,8983864.35,2025-12-02
4750,AAP,Maharashtra,5608722.03,2025-08-15
4751,INC,Bihar,4752956.61,2025-08-01
4752,Regional Party,Maharashtra,5592138.46,2025-09-19
4753,BJP,Bihar,818578.32,2026-01-09
4754,INC,UP,4713483.96,2026-01-18
4755,AAP,UP,6342216.76,2025-07-01
4756,Regional Party,Tamil Nadu,4683695.8,2025-11-09
4757,BJP,UP,5826255.25,2025-05-09
4758,BJP,Tamil Nadu,1504817.41,2026-03-03
4759,BJP,Maharashtra,3547712.95,2026-02-05
4760,AAP,UP,3638377.11,2025-09-05
4761,AAP,UP,4927767.92,2025-09-05
4762,Regional Party,Tamil Nadu,9964500.24,2025-04-17
4763,INC,Tamil Nadu,4738889.97,2025-06-02
4764,Regional Party,Maharashtra,6677807.13,2026-01-04
4765,BJP,Maharashtra,2396441.79,2025-09-17
4766,Regional Party,Bihar,1894651.47,2025-10-04
4767,AAP,Maharashtra,976468.89,2025-10-26
4768,BJP,UP,2473190.0,2026-01-18
4769,BJP,Tamil Nadu,8605753.63,2025-10-13
4770,Regional Party,Maharashtra,6643304.62,2025-05-10
4771,AAP,Maharashtra,6059233.53,2025-07-21
4772,INC,Maharashtra,2554408.85,2025-06-27
4773,AAP,Maharashtra,1127608.05,2026-03-03
4774,AAP,Maharashtra,2123136.28,2026-01-13
4775,INC,Tamil Nadu,1935082.28,2025-12-01
4776,AAP,Tamil Nadu,4312373.57,2025-05-01
4777,INC,UP,1622299.68,2026-01-06
4778,BJP,UP,1283205.17,2025-09-19
4779,INC,Maharashtra,2840767.1,2026-01-01
4780,Regional Party,UP,430547.2,2025-12-16
4781,INC,Tamil Nadu,6202951.91,2025-10-21
4782,INC,Maharashtra,3985415.28,2025-12-12
4783,BJP,Maharashtra,4546219.69,2025-05-24
4784,Regional Party,Bihar,2645925.29,2026-03-06
4785,INC,Bihar,3615323.56,2025-12-01
4786,Regional Party,Maharashtra,831362.47,2025-12-08
4787,Regional Party,UP,5449437.34,2026-01-30
4788,Regional Party,Maharashtra,5422065.17,2025-05-21
4789,INC,Bihar,9760356.02,2026-02-08
4790,BJP,UP,4348021.54,2025-08-01
4791,INC,Bihar,294110.62,2026-03-08
4792,Regional Party,Maharashtra,2843500.78,2025-06-20
4793,INC,Maharashtra,6003864.01,2025-09-06
4794,Regional Party,Bihar,3960567.23,2026-02-12
4795,INC,UP,6999246.67,2026-02-14
4796,BJP,Maharashtra,6391432.09,2025-08-24
4797,INC,Bihar,642906.64,2025-08-19
4798,AAP,Bihar,6710550.61,2025-12-31
4799,AAP,Maharashtra,4930545.98,2025-06-02
4800,AAP,Bihar,5210074.06,2025-06-06
4801,Regional Party,Tamil Nadu,2516465.62,2026-02-19
4802,BJP,UP,8013289.16,2025-11-08
4803,BJP,Tamil Nadu,7915364.48,2025-09-11
4804,INC,UP,2457975.2,2026-02-10
4805,Regional Party,Maharashtra,7588120.18,2025-11-24
4806,INC,Maharashtra,1910769.88,2025-10-10
4807,Regional Party,Tamil Nadu,7102109.09,2026-02-26
4808,INC,Tamil Nadu,2237171.46,2025-12-22
4809,Regional Party,UP,9417972.76,2025-06-20
4810,Regional Party,Maharashtra,4472996.49,2025-06-29
4811,INC,Tamil Nadu,1932848.31,2025-04-05
4812,AAP,Maharashtra,7230423.39,2025-11-29
4813,BJP,Maharashtra,209890.5,2025-07-25
4814,INC,Tamil Nadu,-1000.0,2025-07-14
4815,AAP,Maharashtra,1114213.69,2025-07-23
4816,Regional Party,UP,8226223.68,2025-04-21
4817,Regional Party,UP,1388394.11,2025-12-23
4818,BJP,Bihar,9452872.89,2026-01-15
4819,BJP,UP,6143001.35,2026-01-17
4820,BJP,Bihar,6337050.68,2025-12-07
